#####################################################################
# Alchemist log file - simulation started at: 2024-10-09T02:33+0000 #
#####################################################################
#
# seed = 2.0, areas = 3, sparsity = 0.5, lossThreshold = 20.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.55 2.55 2.55 0.00 3.554739475250244 3.554739475250244 3.554739475250244 0.0 0.5772357723577236 0.5772357723577236 0.5772357723577236 0.0
1.1 56.0 0.44729761613739866 0.0 2.41617469334354 4.322331154098113 0.5842236779681945 1.11 2.61 2.44 0.0443 2.794797718524933 5.331469655036926 4.220258667000702 0.40427930207498386 0.44715447154471544 0.6906474820143885 0.578482858312653 0.00406115406427458
2.1 56.0 0.7512096642620034 0.0 1.3403881276716236 2.8825303013953896 0.6979847016695587 1.05 1.63 1.37 0.0277 2.3151681423187256 3.637120008468628 2.833981248949255 0.12348675786410516 0.5853658536585366 0.7913669064748201 0.6940430234209845 0.0020254188095199777
3.1 28.0 1.067243095073435 0.0 0.8980537615199057 2.343752301401562 0.7257900996276151 0.687 1.15 0.920 0.0181 1.6231481432914734 3.077159106731415 2.300463581723826 0.12370898872680253 0.6097560975609756 0.8273381294964028 0.7216992956157722 0.0020419787429487137
4.1 16.0 1.2659174106601212 0.0 0.7645479526922658 2.1396936294105315 0.7433276955671236 0.535 1.11 0.779 0.0155 1.504395067691803 3.046873450279236 2.092923575213977 0.14554239075624134 0.6341463414634146 0.8345323741007195 0.7404578079696521 0.0019128713259504173
5.1 26.0 1.5222239212857351 0.0 0.6236794672871905 1.999868743121624 0.7529053992578295 0.442 0.862 0.635 0.00876 1.387653887271881 2.8478113412857056 1.9533172696828842 0.1453282860942652 0.6341463414634146 0.8633093525179856 0.7508449686244036 0.0021245819104145883
6.1 20.0 1.7728491127490997 0.0 0.5335393995046616 1.9244190100580454 0.7574858812137282 0.380 0.711 0.543 0.00656 1.3209528923034668 2.794532597064972 1.8785102521734578 0.1448943041374099 0.6585365853658537 0.841726618705036 0.7556421761545468 0.0017673178400390754
7.1 16.0 1.5046244921783607 0.0 0.5759648040920081 1.8676671443714037 0.7648442221832291 0.336 0.805 0.588 0.0126 1.2629050314426422 2.6044992804527283 1.8240257070532866 0.13545208107922627 0.6910569105691057 0.8561151079136691 0.7633043391071115 0.001712093537711274
8.1 21.0 1.7337611135509279 0.0 0.49825212139101627 1.8266866650018427 0.7693446868521443 0.300 0.696 0.508 0.00862 1.2144569158554077 2.606846034526825 1.7832475192844868 0.13662450154450828 0.6747967479674797 0.8561151079136691 0.7675490269805062 0.0017831471281082617
9.1 15.0 1.9465464072095024 0.0 0.4428405522463705 1.8067509002155726 0.7678068926972242 0.272 0.684 0.452 0.00718 1.1791790127754211 2.610476106405258 1.7629692953612124 0.1403377009050646 0.6585365853658537 0.8489208633093526 0.7660857376816317 0.0017355608963241637
10.1 16.0 1.68865257439514 0.0 0.5148090660847999 1.741809470165107 0.7804910543110228 0.344 0.740 0.526 0.0144 1.1640220880508423 2.6439830362796783 1.6994492331785815 0.13971423585612386 0.6829268292682927 0.8920863309352518 0.7787968231686427 0.0014803501581988439
11.1 16.0 1.8795317618383303 0.0 0.4491772698626543 1.7320065599762733 0.7818809992656282 0.301 0.643 0.458 0.0103 1.1454091370105743 2.681155651807785 1.6897241026163101 0.1456707128016425 0.6910569105691057 0.8848920863309353 0.7803269579458384 0.0013956436899931295
12.1 15.0 2.0691874555001655 0.0 0.4014046276548739 1.7309117375148668 0.7809837495856972 0.264 0.570 0.409 0.00777 1.128389447927475 2.7498573660850525 1.688567765057087 0.1531806723855726 0.697841726618705 0.8848920863309353 0.7797514601559171 0.0013954093820934463
13.1 17.0 1.8449284937232733 0.0 0.4612795489719483 1.685137856958641 0.7869460529137665 0.260 0.692 0.471 0.0127 1.0699030458927155 2.603902816772461 1.6444757107113088 0.13687484403158368 0.7073170731707317 0.8920863309352518 0.7852975459353772 0.001185252822289929
14.1 15.0 2.036458115403851 0.0 0.4044660243283336 1.689497639528579 0.786461481221527 0.228 0.593 0.413 0.00895 1.0701687633991241 2.647341012954712 1.6483439292226518 0.14289227102115706 0.7154471544715447 0.8920863309352518 0.7851241654759816 0.0012003204589032107
15.1 14.0 2.1874233525660305 0.0 0.36162649192286794 1.7002608391145866 0.7821088657529262 0.199 0.539 0.369 0.00720 1.0732668936252594 2.68888121843338 1.6588564429964339 0.15005361374422496 0.697841726618705 0.8920863309352518 0.7808126321242658 0.0014993021417074287
16.1 16.0 1.936709133778802 0.0 0.4154757115218133 1.6513064592662785 0.7931423154159599 0.222 0.635 0.425 0.0106 1.0018177032470703 2.561458081007004 1.6095855768237795 0.1433275959138788 0.7317073170731707 0.8992805755395683 0.7919152482891736 0.0011177790959230748
17.1 11.0 2.1244198623009853 0.0 0.3647344780361486 1.6645481528507338 0.7892763025352076 0.191 0.556 0.372 0.00801 1.0172481536865234 2.622717320919037 1.622470989291157 0.1507808173203169 0.7266187050359713 0.8992805755395683 0.787972409528823 0.0013281641345023756
