#####################################################################
# Alchemist log file - simulation started at: 2024-10-09T05:49+0000 #
#####################################################################
#
# seed = 3.0, areas = 5, sparsity = 0.5, lossThreshold = 40.0
#
# The columns have the following meaning: 
# time AreaCount Discrepancy AreaCorrectness AverageLossTraining AverageLossValidation AverageAccuracy TrainLoss[min] TrainLoss[max] TrainLoss[mean] TrainLoss[variance] ValidationLoss[min] ValidationLoss[max] ValidationLoss[mean] ValidationLoss[variance] ValidationAccuracy[min] ValidationAccuracy[max] ValidationAccuracy[mean] ValidationAccuracy[variance] 
0.0 0.0 Infinity 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1 1.0 Infinity 0.0 NaN NaN NaN 2.07 2.07 2.07 0.00 2.3848382234573364 2.3848382234573364 2.3848382234573364 0.0 0.6328125 0.6328125 0.6328125 0.0
1.1 56.0 0.3671130573583974 0.0 2.066187963698 2.4582402373022503 0.7219756718975469 0.849 2.20 2.08 0.0301 1.8422467708587646 3.6735347509384155 2.4385461615664616 0.23704874589663485 0.546875 0.8515625 0.714024814471243 0.004540111915427662
2.1 22.0 0.6305399096958222 0.0 0.8552056153165916 1.4666732787518273 0.7958270202020202 0.644 1.02 0.867 0.00855 0.8036197125911713 2.386572480201721 1.4709134261522974 0.13821011611723139 0.6953125 0.8984375 0.7894520379174397 0.00274894384418452
3.1 7.0 0.893496589296394 0.0 0.531550281575275 1.1924380273135409 0.821186755952381 0.317 0.716 0.545 0.00884 0.6182770878076553 2.078705608844757 1.201401217973658 0.112605063227782 0.7109375 0.9140625 0.8159279336734694 0.0026781419539530825
4.1 7.0 0.9511897770989508 0.0 0.5326322169108169 1.159657791785541 0.8241238839285714 0.272 0.896 0.549 0.0153 0.5715464353561401 1.9846695065498352 1.1711070130446128 0.1114691939013789 0.71875 0.921875 0.8195551658163265 0.002427331811664456
5.1 6.0 1.1165973465641341 0.0 0.41076100767582713 1.0588704815672503 0.8370914502164503 0.223 0.629 0.423 0.00888 0.5183339416980743 1.926735758781433 1.0668421307844775 0.10121333904164367 0.7402597402597403 0.9296875 0.8329425875463822 0.002227968591531301
6.1 5.0 1.3369456071891483 0.0 0.3443590334092178 1.0109661857038734 0.8442314326298701 0.180 0.513 0.356 0.00718 0.473371222615242 1.903174638748169 1.0174988830196006 0.09986067104975394 0.75 0.921875 0.8403347489564007 0.002028018129297462
7.1 5.0 0.6897474166892824 0.0 0.4213837054909561 1.0063188451433938 0.8469589871933622 0.238 0.568 0.432 0.00768 0.4683745801448822 1.8171840608119965 1.0123398660549097 0.0911721243676085 0.71875 0.9296875 0.843423875231911 0.0021506650887470075
8.1 8.0 0.9511790198702661 0.0 0.3489465087926799 0.9637518506035917 0.8530184659090908 0.185 0.477 0.358 0.00621 0.4345778822898865 1.8103886246681213 0.9685121697506733 0.09106343847997518 0.75 0.9375 0.8495387146335807 0.0021793233047482214
