Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.7029332228449647,2180.3438699245453,0.371474358974359
1.0,1.2811643251401024,1833.9366526603699,0.5277644230769231
2.0,1.0807579330437183,1588.7280551195145,0.5552083333333333
3.0,0.9583659500554053,1424.9565685987473,0.5674679487179487
4.0,0.8814546599164857,1314.458295583725,0.5765224358974359
5.0,0.8276863733878557,1239.9232034683228,0.583974358974359
6.0,0.7917705693068561,1186.1334565877914,0.5906650641025641
7.0,0.7628463945214068,1146.579329073429,0.5976362179487179
8.0,0.74061693346572,1116.1579596996307,0.6034455128205128
9.0,0.7211243571518251,1091.2277192473412,0.6097756410256411
10.0,0.7066720686550471,1072.362361252308,0.6138221153846154
11.0,0.6935314639770108,1055.607461810112,0.6169070512820513
12.0,0.6827984512714602,1039.5389251708984,0.622235576923077
13.0,0.6701482583921468,1026.7681267857552,0.6262419871794872
14.0,0.6610376971208539,1014.9485595822334,0.6299278846153846
15.0,0.6512100179246498,1004.6663833260536,0.6334134615384616
16.0,0.644637443151667,994.957463145256,0.6365384615384615
17.0,0.636392108460366,986.2290859222412,0.6380208333333334
18.0,0.6275994828542185,976.9763645529747,0.6410657051282052
19.0,0.6203839538367707,968.7184684276581,0.644150641025641
20.0,0.613291798128745,959.6086630225182,0.647636217948718
21.0,0.6050025705344153,951.5575811266899,0.6514823717948718
22.0,0.5989330526471269,943.3985075354576,0.6543669871794872
23.0,0.5926651341643326,934.781553208828,0.6566907051282052
24.0,0.5874865743223987,928.318852186203,0.6594951923076923
25.0,0.5811197365145419,919.9736236333847,0.662540064102564
26.0,0.5730230245752499,913.856759428978,0.6647035256410256
27.0,0.5686440013949909,905.7391458153725,0.6685096153846154
28.0,0.5618637881953326,899.5687995553017,0.6714342948717948
29.0,0.5555586947729618,892.4103206396103,0.6738782051282052
30.0,0.550309183315804,886.1470808386803,0.6750400641025641
31.0,0.5454243965504496,879.260203897953,0.6787660256410256
32.0,0.5410477710433561,870.8784176111221,0.6823717948717949
33.0,0.5335639971488103,863.61822026968,0.6857371794871795
34.0,0.5281385366563742,856.5691760182381,0.6872596153846153
35.0,0.5219099940817585,849.839065015316,0.6901842948717949
36.0,0.5176904614937748,845.2232511639595,0.6919871794871795
37.0,0.5126405379613863,839.2912546396255,0.6940705128205128
38.0,0.5077827201295781,832.9376753568649,0.6961939102564103
39.0,0.5027149609506177,826.3699641823769,0.6985576923076923
40.0,0.49895152853947145,819.6801485419273,0.7021634615384615
41.0,0.49370152153335417,813.2083123326302,0.7045272435897436
42.0,0.4880792741034455,808.76790112257,0.7061698717948718
43.0,0.48536281048951885,804.3098767995834,0.7076522435897435
44.0,0.48015349423903836,798.5820118188858,0.710176282051282
45.0,0.4761329709263289,792.1802025437355,0.7122596153846154
46.0,0.4725834894010143,787.7210877537727,0.7145833333333333
47.0,0.46854546885064496,781.8601019382477,0.7155849358974359
48.0,0.4641204474688185,775.2082238793373,0.7182692307692308
49.0,0.45968803467638175,770.699562728405,0.7194711538461539
50.0,0.456462234742358,766.2671672701836,0.7220753205128205
51.0,0.4529362124170114,762.0680595636368,0.7232772435897435
52.0,0.449255401078325,755.8221260905266,0.7256410256410256
53.0,0.44803558444434777,752.8344669342041,0.7288461538461538
54.0,0.4428155375753962,748.7256227731705,0.7283653846153846
55.0,0.4393908132730069,742.614128112793,0.7308894230769231
56.0,0.4353321940936577,740.1177456974983,0.7327724358974359
57.0,0.43215197143669415,735.2986167669296,0.7353365384615385
58.0,0.4283066753271094,729.7735722362995,0.7362179487179488
59.0,0.42641060574739725,726.7662805616856,0.7373798076923077
