Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1328365337905169,1938.4677488803864,0.3658653846153846
1.0,0.8278852617730883,1535.5634578466415,0.49783653846153847
2.0,0.7124655844439354,1329.1057881116867,0.5391826923076923
3.0,0.6490822350259172,1210.4220352768898,0.5647035256410257
4.0,0.6102072711140473,1134.8535500764847,0.5852564102564103
5.0,0.5815188302055518,1083.0818108320236,0.5977564102564102
6.0,0.5599032271120209,1045.5323584079742,0.6109775641025641
7.0,0.5396514802724169,1012.4778401851654,0.6203926282051282
8.0,0.5223878610658094,988.6996723413467,0.6278846153846154
9.0,0.5081814443286538,964.9990590214729,0.6352163461538461
10.0,0.4942183278644461,943.9200409650803,0.6421875
11.0,0.48040097972483536,924.0771607160568,0.6494791666666667
12.0,0.4695396478187554,906.1481566429138,0.6562099358974359
13.0,0.45530346779721464,889.2593728899956,0.6622596153846154
14.0,0.44391095272828407,871.8191545009613,0.6684294871794871
15.0,0.43133508326940345,857.4700282216072,0.6722355769230769
16.0,0.4212939362351482,841.5881853699684,0.6785657051282051
17.0,0.4118615640132019,827.2425956726074,0.6838541666666667
18.0,0.4006488533796692,815.2355599105358,0.6868990384615384
19.0,0.39234243152814713,802.0659789443016,0.6922275641025641
20.0,0.38368449798486864,789.646292924881,0.696834935897436
21.0,0.3749830192242892,775.9033431708813,0.7033253205128205
22.0,0.3672419761754883,764.1109379529953,0.7072916666666667
23.0,0.3607011191838354,754.2569364905357,0.7098557692307692
24.0,0.35321243618136733,743.3224860727787,0.7143429487179487
25.0,0.34636292325221246,733.000623524189,0.7203525641025641
26.0,0.34096221141470373,724.5703473389149,0.7229967948717949
27.0,0.3347975313214003,715.4248174130917,0.7250801282051282
28.0,0.32834657811311707,708.168347209692,0.7294070512820513
29.0,0.3243896301810611,700.475646674633,0.730849358974359
30.0,0.3187990249773362,693.8845410645008,0.7344951923076923
31.0,0.3137249068043922,685.9029283225536,0.7362980769230769
32.0,0.3092670290724183,680.4720810949802,0.7379407051282051
33.0,0.30510281514482884,673.4227765202522,0.7402644230769231
34.0,0.30165774192776845,667.6501473486423,0.7423878205128205
35.0,0.2977868392324524,661.1864598989487,0.7451121794871794
36.0,0.2951956459407478,654.8656569719315,0.7479166666666667
37.0,0.2902229059180899,649.5829168260098,0.7509214743589744
38.0,0.2875749882890013,642.4311525821686,0.7525240384615385
39.0,0.28380212955562784,637.623399168253,0.7548076923076923
40.0,0.2810299860069739,633.4620751738548,0.756290064102564
41.0,0.278075274526417,629.2667561471462,0.757051282051282
42.0,0.2772139721503647,624.7795438468456,0.7590144230769231
43.0,0.2717156964392946,620.9507097899914,0.7612980769230769
44.0,0.2703001887676779,614.3898471295834,0.763661858974359
45.0,0.2669949849393294,611.0897959172726,0.7649839743589744
46.0,0.26585244998509877,609.0767106711864,0.7658653846153847
47.0,0.26186348910992036,604.9513340890408,0.7673878205128205
48.0,0.26060690083897514,599.2731816470623,0.7685897435897436
49.0,0.2577007946262684,596.7661158144474,0.7698317307692307
50.0,0.2555319544128407,592.2434629201889,0.7713141025641026
51.0,0.2535188008819104,591.2743705511093,0.7715945512820512
52.0,0.2521849346633177,587.8749336898327,0.7733573717948717
53.0,0.25015826184421563,583.8197056055069,0.7750400641025641
54.0,0.24886337262988273,580.6010293960571,0.7769230769230769
55.0,0.246048263384142,577.3629171550274,0.7780048076923077
56.0,0.24438607471568136,575.3071187734604,0.7790865384615384
57.0,0.24361922718259993,572.8004635870457,0.7800080128205128
58.0,0.24076346034093252,570.4747796058655,0.780488782051282
59.0,0.23956475164923863,567.2994394004345,0.7817708333333333
