Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.1543646134455223,1993.5914652347565,0.3362580128205128
1.0,0.8410025428229531,1576.1616472005844,0.47115384615384615
2.0,0.7157608311864634,1358.3479632139206,0.5196714743589743
3.0,0.6514228809215161,1235.7172486782074,0.5494791666666666
4.0,0.6106100062040023,1157.44211769104,0.5701522435897436
5.0,0.5791649661380626,1100.4786717295647,0.5865785256410256
6.0,0.554092447955663,1062.1243000626564,0.6009615384615384
7.0,0.5347808767265709,1033.1622353196144,0.6093349358974359
8.0,0.5165738692568804,1006.4910815358162,0.6183493589743589
9.0,0.5013523423985066,980.5809782743454,0.6286458333333333
10.0,0.4842333998766688,959.9036133289337,0.6350560897435897
11.0,0.4712467999358109,938.7162370681763,0.6429887820512821
12.0,0.45677706502787657,918.8465804457664,0.65
13.0,0.4432430173364402,900.2104434370995,0.6566105769230769
14.0,0.4331615339469122,880.8955279588699,0.6629807692307692
15.0,0.42119790354962094,865.2200969457626,0.6684695512820513
16.0,0.4098887015943244,847.9785916209221,0.6756810897435898
17.0,0.3994431426585621,832.9432635903358,0.6815304487179488
18.0,0.39026806897955074,816.0569125413895,0.6866185897435897
19.0,0.3812491099915276,801.0307397842407,0.6929487179487179
20.0,0.37136917017046156,789.8134318888187,0.6973157051282052
21.0,0.3634913844531287,779.6237308681011,0.7014022435897436
22.0,0.3557499007538546,769.1711318790913,0.7042467948717949
23.0,0.3491979641641737,756.973038315773,0.7094951923076923
24.0,0.3429711535582006,746.3595825731754,0.7135016025641026
25.0,0.33548175081497567,734.678357899189,0.7181490384615384
26.0,0.3305796450449634,726.7977051734924,0.7207932692307693
27.0,0.3246970794212158,719.4565117657185,0.7224358974358974
28.0,0.3191911026717641,713.0110159218311,0.7267628205128205
29.0,0.3152142639595838,703.3927118480206,0.7303685897435898
30.0,0.3087182405236796,698.2767609655857,0.7323317307692307
31.0,0.30442101881279027,692.203689455986,0.7346554487179487
32.0,0.30059162948295365,685.9538492560387,0.7372996794871794
33.0,0.2964097294728676,680.1563113927841,0.7393429487179487
34.0,0.29246765175075834,670.0795226097107,0.7441105769230769
35.0,0.28900325281496947,664.6777983009815,0.7471955128205128
36.0,0.28454096041565363,659.0559556782246,0.7490785256410256
37.0,0.2816040418694918,651.4630337357521,0.7520032051282052
38.0,0.27756671555008766,648.4704352617264,0.752724358974359
39.0,0.27519849155325515,644.7681085765362,0.752724358974359
40.0,0.27220789004002227,641.2898471355438,0.7546073717948718
41.0,0.268839893117169,635.9050135314465,0.7566907051282051
42.0,0.26733061506726125,631.4488872587681,0.758613782051282
43.0,0.2644204188983601,627.0494755506516,0.758613782051282
44.0,0.261973760477467,623.6682061254978,0.7592147435897436
45.0,0.25914937883924155,618.3969051241875,0.7618589743589743
46.0,0.25683719862233945,615.5705368220806,0.762900641025641
47.0,0.25409916371370533,612.3191895484924,0.7644631410256411
48.0,0.25256918238491477,607.7810860276222,0.7664663461538461
49.0,0.2505697995478289,605.1271659135818,0.7673477564102564
50.0,0.24849323756367647,602.9910402297974,0.7672676282051282
51.0,0.24696533282209665,599.4323285222054,0.7686298076923077
52.0,0.24577925670352177,596.8571262359619,0.7690705128205129
53.0,0.24316589534351035,596.3548949658871,0.7693509615384615
54.0,0.24155558537231397,592.7866260707378,0.7713541666666667
55.0,0.23984046907973997,590.583612203598,0.7718349358974359
56.0,0.23855123798845054,588.1713084876537,0.7727964743589744
57.0,0.2364185178837579,585.1558372974396,0.7744791666666667
58.0,0.2361234331828049,582.2897811532021,0.7740785256410256
59.0,0.2353396293476271,580.3958158791065,0.7764423076923077
