Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.47131906161161374,2419.9151825904846,0.12039262820512821
1.0,0.3674156813685896,2285.0060086250305,0.15540865384615385
2.0,0.3326084720231868,2189.853601694107,0.1814102564102564
3.0,0.311397553483444,2123.5973687171936,0.19306891025641026
4.0,0.2955340134837298,2076.8760421276093,0.20612980769230768
5.0,0.28364986844891815,2041.1862268447876,0.21378205128205127
6.0,0.2730502350928079,2022.3796644210815,0.21818910256410257
7.0,0.2645760536822544,2012.4632620811462,0.22363782051282052
8.0,0.2577105851815183,2005.1087468862534,0.2280048076923077
9.0,0.2524422481721318,2001.6496671438217,0.23181089743589745
10.0,0.24654123783506454,1997.0323017835617,0.23717948717948717
11.0,0.24199618328937167,1990.9200657606125,0.2387820512820513
12.0,0.23790106497747543,1977.1628365516663,0.24627403846153847
13.0,0.2337244013484675,1968.1412932872772,0.2499198717948718
14.0,0.2290606334241539,1952.1307961940765,0.2558894230769231
15.0,0.2249007894271902,1936.7118784189224,0.2615785256410256
16.0,0.22293447498730398,1914.8971291780472,0.26895032051282053
17.0,0.21704595602510018,1897.8930813074112,0.27556089743589746
18.0,0.21398525480268182,1883.0726368427277,0.2823317307692308
19.0,0.2108295803969479,1866.6913030147552,0.28641826923076924
20.0,0.2078140488490488,1842.7986100912094,0.29451121794871793
21.0,0.20482226089856367,1826.4541754722595,0.3000400641025641
22.0,0.20224182738541913,1806.232656121254,0.30877403846153845
23.0,0.19905610781433705,1786.9850002527237,0.3157451923076923
24.0,0.19637662129685166,1762.9466779232025,0.3266426282051282
25.0,0.1931196214452921,1748.711747288704,0.3322516025641026
26.0,0.19118653787801557,1727.8698422908783,0.3367788461538462
27.0,0.18852944274069838,1709.8956767320633,0.34419070512820515
28.0,0.18572773884404067,1693.3676075935364,0.34767628205128204
29.0,0.18477534469387588,1680.4130001068115,0.35144230769230766
30.0,0.18158163249797452,1665.6449617147446,0.35749198717948716
31.0,0.18076250012227646,1654.1366723775864,0.36025641025641025
32.0,0.17825191479827396,1640.52791929245,0.3652644230769231
33.0,0.17691042507824484,1617.873873949051,0.37427884615384616
34.0,0.17478410976129402,1599.9011402130127,0.3812099358974359
35.0,0.17297559382413272,1587.1665966510773,0.38673878205128204
36.0,0.1709656081915121,1584.1570627689362,0.38469551282051284
37.0,0.1704562439130276,1568.0309925079346,0.38826121794871793
38.0,0.16720569900916082,1555.1036145687103,0.3937900641025641
39.0,0.16674752387991046,1541.3258978128433,0.3970352564102564
40.0,0.16610499821647817,1532.8628059625626,0.3971955128205128
41.0,0.1636143690918895,1524.9292637109756,0.4001201923076923
42.0,0.16246652000118655,1513.4623835086823,0.4030849358974359
43.0,0.16000203757759057,1502.2459505796432,0.4093349358974359
44.0,0.16073091839939238,1496.912676692009,0.4094551282051282
45.0,0.15883769799413477,1486.5461212396622,0.4124599358974359
46.0,0.15756577750393108,1480.4700323343277,0.41586538461538464
47.0,0.15683553233772346,1474.821452140808,0.4189102564102564
48.0,0.15475728743729747,1471.405909538269,0.4203125
49.0,0.15512882610097212,1464.1648969650269,0.4234775641025641
50.0,0.15388282033424985,1455.958457827568,0.4244791666666667
51.0,0.15264787189836876,1454.631002664566,0.4235176282051282
52.0,0.1519882193655798,1453.3682503700256,0.42259615384615384
53.0,0.15132662834263388,1446.1122393608093,0.4267628205128205
54.0,0.1498776450657551,1443.7806005477905,0.42748397435897434
55.0,0.14897421743232905,1433.8582431077957,0.4315304487179487
56.0,0.14845394218818084,1429.758884191513,0.4316907051282051
57.0,0.14801564942089082,1423.492074728012,0.4345352564102564
58.0,0.1468959223534667,1420.6521228551865,0.4364182692307692
59.0,0.14514634029882592,1411.8359484672546,0.4387019230769231
