Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.485121228660948,2430.4167947769165,0.06822916666666666
1.0,0.37329342849036423,2285.0597009658813,0.10340544871794871
2.0,0.33453348629598173,2177.845423936844,0.1284054487179487
3.0,0.31133588984551996,2094.0303087234497,0.15540865384615385
4.0,0.29366395051234007,2031.473372220993,0.18177083333333333
5.0,0.2802278777675479,1981.3857333660126,0.20520833333333333
6.0,0.26825695246865605,1942.235577583313,0.22419871794871796
7.0,0.25863715086136,1916.3464962244034,0.23629807692307692
8.0,0.25204989858562304,1896.5843751430511,0.24619391025641027
9.0,0.2457172446279335,1882.1759843826294,0.25264423076923076
10.0,0.23936929523347888,1869.858907699585,0.25969551282051284
11.0,0.2352171712731593,1850.0563324689865,0.27131410256410254
12.0,0.22967277241978057,1842.0224565267563,0.2734375
13.0,0.2255083533772369,1829.919454216957,0.280088141025641
14.0,0.2208108777593478,1814.1461818218231,0.2905048076923077
15.0,0.21682381796123992,1803.0105961561203,0.29651442307692305
16.0,0.2129547123829403,1784.99378490448,0.3028445512820513
17.0,0.21049831206426536,1773.4703036546707,0.3075320512820513
18.0,0.20658273845180708,1765.9748879671097,0.312099358974359
19.0,0.20534240297537082,1747.4986951351166,0.3178685897435897
20.0,0.20052939649269777,1739.5504497289658,0.31987179487179485
21.0,0.19841531442676902,1726.0794223546982,0.3231570512820513
22.0,0.19521587962478665,1709.525203704834,0.32748397435897436
23.0,0.19243901716319411,1699.1457356214523,0.3300480769230769
24.0,0.1899810017291181,1688.605169057846,0.33177083333333335
25.0,0.18842834790993518,1677.6201802492142,0.3318108974358974
26.0,0.18540716662312576,1662.9291467666626,0.3371794871794872
27.0,0.18274477820750884,1648.3355292081833,0.34326923076923077
28.0,0.1812805267967165,1630.2892006635666,0.34951923076923075
29.0,0.17822154487885306,1614.2302960157394,0.35344551282051284
30.0,0.17521662710245156,1605.2799515724182,0.35604967948717947
31.0,0.17429248750611662,1595.9069222211838,0.35933493589743587
32.0,0.17156189513562756,1589.744687795639,0.35985576923076923
33.0,0.16935507952249615,1574.7559109926224,0.3635817307692308
34.0,0.1674696388175254,1558.7450233697891,0.3661858974358974
35.0,0.1666998408553491,1549.8855918645859,0.37111378205128204
36.0,0.16500611882405392,1541.9047434329987,0.371474358974359
37.0,0.16354090868410778,1532.9446424245834,0.37520032051282054
38.0,0.1625079117688364,1530.8022652864456,0.3739182692307692
39.0,0.16093141333001232,1520.0901635885239,0.3787660256410256
40.0,0.15952147248583626,1517.4570682048798,0.3814503205128205
41.0,0.15800306535646197,1510.8944873809814,0.3816105769230769
42.0,0.15631868162475118,1507.706660270691,0.38040865384615385
43.0,0.15551909591694402,1500.5362714529037,0.38493589743589746
44.0,0.15415550312320017,1494.4360593557358,0.3872596153846154
45.0,0.15322441791769714,1486.210779428482,0.39142628205128205
46.0,0.15233666499969525,1471.5017058849335,0.39779647435897436
47.0,0.1509789414201846,1464.9715042114258,0.4016426282051282
48.0,0.15002975227763646,1462.9415636062622,0.4004407051282051
49.0,0.1485661703733615,1454.5567979812622,0.40576923076923077
50.0,0.14795877775480948,1447.9854449033737,0.4092147435897436
51.0,0.14761477023565517,1439.270856976509,0.4124599358974359
52.0,0.14621954801942272,1439.4554084539413,0.41073717948717947
53.0,0.14485943602061235,1436.4979442358017,0.41233974358974357
54.0,0.1450729288297028,1428.3817353248596,0.41959134615384613
55.0,0.14388252178567199,1415.0945957899094,0.42584134615384617
56.0,0.14245810414755491,1414.7028861045837,0.42536057692307694
57.0,0.14173827478435888,1412.9346660375595,0.42383814102564105
58.0,0.14225476776189042,1414.0603675842285,0.4227163461538462
59.0,0.14111922375542943,1405.606830239296,0.428926282051282
