Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.2594168807870596,2343.097422838211,0.24126602564102564
1.0,0.9841263836268271,2114.739750623703,0.37940705128205127
2.0,0.8560551236209121,1924.2567195892334,0.4453926282051282
3.0,0.7690624737712254,1773.9095095396042,0.47451923076923075
4.0,0.7062304413930864,1655.2191189527512,0.4934695512820513
5.0,0.6587341096164604,1562.395293712616,0.509375
6.0,0.6255714826334092,1488.6404297351837,0.5220753205128205
7.0,0.5982178598858948,1431.269198179245,0.5296073717948718
8.0,0.5743433325024837,1385.0103724002838,0.5370192307692307
9.0,0.5578569673601251,1347.0276590585709,0.5418669871794872
10.0,0.5417790986811835,1314.3162838220596,0.5473958333333333
11.0,0.5279139926128814,1290.1642373800278,0.5496794871794872
12.0,0.5184792709575121,1267.9813644886017,0.5537259615384615
13.0,0.5075409330271955,1248.966016292572,0.555488782051282
14.0,0.5004818879568007,1232.9136319160461,0.559375
15.0,0.49142445955985364,1220.6309765577316,0.5585737179487179
16.0,0.4851415303931818,1207.9456200003624,0.5620192307692308
17.0,0.47814475402000395,1196.4258015751839,0.5632211538461539
18.0,0.47271549868545676,1186.213272035122,0.5663060897435898
19.0,0.46585375375770227,1177.2843400239944,0.5685096153846154
20.0,0.46350911966724334,1171.3260970711708,0.5681891025641026
21.0,0.45769318519184166,1164.4327602386475,0.5693509615384615
22.0,0.4535077220198827,1157.622617483139,0.5687099358974359
23.0,0.4472190568852043,1151.6132563352585,0.5707131410256411
24.0,0.44323329520069893,1146.4243334531784,0.5711538461538461
25.0,0.4407415597358634,1139.1214280724525,0.5738782051282051
26.0,0.4341334863150233,1132.2259182333946,0.5754407051282051
27.0,0.4309997790361873,1127.4228854775429,0.5765625
28.0,0.4271922148412913,1123.375323355198,0.5770432692307692
29.0,0.4239174163679425,1120.4800424575806,0.5772836538461539
30.0,0.4200133897525374,1115.316869020462,0.5794471153846154
31.0,0.4162419029986642,1110.4611881375313,0.5816907051282051
32.0,0.4133318677867512,1104.7060109972954,0.5840544871794872
33.0,0.4102069311604694,1100.7619822621346,0.5855769230769231
34.0,0.4083381382057737,1096.2755986452103,0.5874198717948718
35.0,0.4049365581491993,1092.6079252958298,0.5880208333333333
36.0,0.40326553775642454,1089.3178493976593,0.5894230769230769
37.0,0.3972959149002623,1084.5583206415176,0.5914663461538462
38.0,0.394397392992764,1081.2663469314575,0.5919070512820512
39.0,0.3904820534617555,1076.6895518898964,0.5917467948717948
40.0,0.388740675264496,1075.1908788084984,0.5927884615384615
41.0,0.38658539187703767,1071.552300632,0.5941907051282052
42.0,0.38362262221814164,1065.4032294154167,0.5955128205128205
43.0,0.3801119610967401,1061.6812854409218,0.5986778846153846
44.0,0.3784478658456797,1060.8796823620796,0.5986378205128206
45.0,0.3760217456745591,1057.4225083589554,0.5993189102564103
46.0,0.37371210240335223,1052.4142706394196,0.6018028846153847
47.0,0.3711957029371063,1048.8298434615135,0.6027644230769231
48.0,0.36972828898044896,1045.7959740757942,0.6036858974358974
49.0,0.36625209868180386,1042.5094495415688,0.6052483974358974
50.0,0.3645496997485148,1039.1560022830963,0.6074919871794872
51.0,0.3627179472896744,1038.3655879497528,0.6068910256410256
52.0,0.3609544108305189,1034.3118216395378,0.6083733974358975
53.0,0.356654032993765,1033.1294513344765,0.6078125
54.0,0.3559174143711716,1031.1166580319405,0.6080128205128205
55.0,0.35373400990266207,1024.3290205597878,0.6108173076923077
56.0,0.35125837540972105,1020.7478484511375,0.6135016025641026
57.0,0.34924883499170095,1017.3731567263603,0.6149839743589743
58.0,0.3503409148697191,1014.2376137971878,0.6165064102564103
59.0,0.3464050056089157,1011.7586871981621,0.6169070512820513
