Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.2541846593183823,2346.3545022010803,0.23633814102564102
1.0,0.9840342611305778,2120.0128107070923,0.42367788461538464
2.0,0.8574833078875109,1931.4909904003143,0.4729567307692308
3.0,0.7710086793878658,1778.774000287056,0.49006410256410254
4.0,0.7070931439250675,1658.2801418304443,0.5014022435897436
5.0,0.6604832447559481,1564.045688509941,0.5083733974358975
6.0,0.6250826053549059,1490.251512646675,0.516426282051282
7.0,0.5963357566314198,1432.0763348340988,0.5235576923076923
8.0,0.5728675386655745,1386.0522110462189,0.5272836538461538
9.0,0.5556185941430615,1347.9478746652603,0.5339342948717949
10.0,0.5397119786232145,1317.208741426468,0.538261217948718
11.0,0.5274868746055656,1291.7254697084427,0.5426682692307693
12.0,0.5173119002025666,1269.8624684810638,0.5449919871794872
13.0,0.5072423000252867,1251.2121315002441,0.5479166666666667
14.0,0.4972149497236103,1234.9904317855835,0.5505208333333333
15.0,0.4904088754632509,1221.7591091394424,0.5512419871794871
16.0,0.48260853742378074,1209.5201487541199,0.5550480769230769
17.0,0.4774579924794572,1198.1917760372162,0.5578125
18.0,0.4704659151393272,1187.7383538484573,0.5610576923076923
19.0,0.46517458926162275,1179.838917851448,0.5620993589743589
20.0,0.458876489868748,1171.4308195114136,0.5633814102564103
21.0,0.4562042832909079,1164.6776543855667,0.5646634615384616
22.0,0.4499328549140296,1157.7354403734207,0.5653846153846154
23.0,0.4468914947371356,1151.9323734045029,0.5654246794871794
24.0,0.44190375836945683,1144.6832445263863,0.5686298076923076
25.0,0.43693204074987035,1138.6029537320137,0.5705128205128205
26.0,0.4331542559403406,1133.4525285363197,0.5721955128205128
27.0,0.42994551824945915,1128.9048635959625,0.5737179487179487
28.0,0.4257446866319994,1124.2054867744446,0.5754807692307692
29.0,0.4222489974714935,1118.8812896609306,0.5771233974358975
30.0,0.4191304748957619,1114.2832205295563,0.5774038461538461
31.0,0.41637203482515955,1109.3928864002228,0.5796073717948718
32.0,0.4134498928135272,1105.2081881165504,0.5806490384615385
33.0,0.4091060203581158,1102.9910820126534,0.5806089743589744
34.0,0.4054361436761653,1096.2656362652779,0.5846955128205128
35.0,0.4031730987393775,1092.7459498047829,0.585136217948718
36.0,0.40061776272039423,1087.7748977541924,0.5861378205128205
37.0,0.39645574200057176,1083.9419296979904,0.5870993589743589
38.0,0.3939018063144408,1080.2900778651237,0.5885016025641026
39.0,0.3920634217928902,1079.3905037045479,0.5873798076923077
40.0,0.3881687842732468,1073.4744723439217,0.5917067307692307
41.0,0.3857633278637654,1066.8358753323555,0.5952323717948718
42.0,0.38325311183782246,1064.2161747813225,0.5963541666666666
43.0,0.3799673454152873,1057.9948753714561,0.5977964743589743
44.0,0.37757499503248637,1053.5158009529114,0.5997996794871795
45.0,0.3755703523675446,1050.551489174366,0.6012820512820513
46.0,0.3715636818183131,1048.1319542527199,0.6020833333333333
47.0,0.3711267881402942,1044.881560742855,0.6022035256410256
48.0,0.36771236295965937,1044.453728556633,0.6020833333333333
49.0,0.3648730489015993,1040.538309454918,0.6036858974358974
50.0,0.3628436882974615,1037.4121317863464,0.6053685897435898
51.0,0.36165981969897715,1032.4681421518326,0.6071314102564103
52.0,0.3584562875395114,1028.800985276699,0.6088942307692308
53.0,0.3563461717641403,1024.3430915474892,0.6111778846153846
54.0,0.3533525060112478,1021.3214260339737,0.6104967948717949
55.0,0.3507063352212006,1019.6779975891113,0.6124599358974359
56.0,0.34971723310317304,1016.5958873033524,0.6143028846153846
57.0,0.34757941207823245,1013.3460681438446,0.6151842948717948
58.0,0.34619428197240637,1009.2453081011772,0.6174278846153847
59.0,0.3438825787159624,1004.6316250562668,0.6195913461538461
