Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.4943400227359183,2461.5897114276886,0.1293269230769231
1.0,0.3805582062960997,2321.887241601944,0.14883814102564102
2.0,0.3415522883887991,2221.662337779999,0.16125801282051283
3.0,0.31766522363565985,2149.1083478927612,0.18265224358974358
4.0,0.3002139204637358,2102.540614128113,0.20961538461538462
5.0,0.2862487163763294,2066.1095690727234,0.23798076923076922
6.0,0.2744420378346768,2051.5089781284332,0.24887820512820513
7.0,0.2670401678182419,2042.4908304214478,0.25516826923076924
8.0,0.2591234271547578,2031.712252497673,0.2604166666666667
9.0,0.25369489409813595,2021.2052751779556,0.2625
10.0,0.24703894971353346,2005.848593711853,0.266786858974359
11.0,0.24338018323056088,1997.0111879110336,0.26987179487179486
12.0,0.23818912657479052,1982.2426116466522,0.2737580128205128
13.0,0.23385617317611276,1964.5373421907425,0.2772035256410256
14.0,0.229058468200969,1945.8999710083008,0.28361378205128207
15.0,0.2248077076118775,1924.8416934013367,0.2889022435897436
16.0,0.22060462303005313,1897.0874866247177,0.29499198717948716
17.0,0.2166052578349942,1884.9144378900528,0.29799679487179487
18.0,0.2144337188779705,1867.4654793739319,0.3018429487179487
19.0,0.21037786921414642,1838.9167034626007,0.31021634615384613
20.0,0.20674476202309777,1814.3964495658875,0.31470352564102566
21.0,0.20299015015309943,1790.3267253637314,0.3201522435897436
22.0,0.19980546827029916,1771.293796658516,0.32279647435897435
23.0,0.19786361336568564,1757.4368547201157,0.32880608974358977
24.0,0.19519406942874148,1734.1524879932404,0.33621794871794874
25.0,0.19216891697754274,1714.2780517339706,0.3427483974358974
26.0,0.19013234444585056,1693.6865465641022,0.35
27.0,0.18677681131982754,1677.0570950508118,0.35216346153846156
28.0,0.18508329468763537,1663.5062416791916,0.3583733974358974
29.0,0.18328416581496818,1650.5874230861664,0.36209935897435896
30.0,0.1803716039488403,1633.2026991844177,0.3686298076923077
31.0,0.17870854578122602,1625.3004944324493,0.3717548076923077
32.0,0.1768985432779069,1614.936236858368,0.37439903846153844
33.0,0.17596908623770866,1595.8724879026413,0.3811698717948718
34.0,0.17272948984122316,1584.7747597694397,0.38393429487179487
35.0,0.17113121135128234,1576.8783400058746,0.38453525641025643
36.0,0.16933642804512555,1564.3593752384186,0.38950320512820513
37.0,0.16747239435955286,1559.9952938556671,0.39110576923076923
38.0,0.16641151170450882,1549.2089582681656,0.394150641025641
39.0,0.164560336337969,1532.3988147974014,0.40080128205128207
40.0,0.16350161432808716,1525.505190730095,0.4012019230769231
41.0,0.16241764648192927,1522.7276980876923,0.40228365384615383
42.0,0.16081409316173478,1516.7376273870468,0.4037259615384615
43.0,0.15981674144673824,1510.5547888278961,0.40588942307692305
44.0,0.15906548520759822,1494.1765352487564,0.41209935897435895
45.0,0.1572760097562563,1487.9626702070236,0.4141426282051282
46.0,0.15516736743646142,1480.0283950567245,0.41594551282051284
47.0,0.15464750117489204,1476.5714659690857,0.41794871794871796
48.0,0.15466679115352938,1471.9964911937714,0.4209535256410256
49.0,0.1529857527905837,1464.3717161417007,0.4237179487179487
50.0,0.15225920446963565,1456.5671070814133,0.42451923076923076
51.0,0.14988401559663747,1449.9201644659042,0.4271634615384615
52.0,0.14992364817563106,1448.7154380083084,0.4278445512820513
53.0,0.14946974629593776,1444.2857286930084,0.4298477564102564
54.0,0.14798934471708028,1442.2162454128265,0.43004807692307695
55.0,0.14703593872978446,1432.2506312131882,0.4338942307692308
56.0,0.14624359916880583,1433.469546675682,0.43225160256410255
57.0,0.14589841806108178,1429.640716791153,0.4344551282051282
58.0,0.144122566595414,1423.195850610733,0.4360176282051282
59.0,0.1435813323590339,1420.536054968834,0.4373397435897436
