Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.2485677303659812,2333.324252843857,0.24519230769230768
1.0,0.98122998731895,2106.352970600128,0.3813701923076923
2.0,0.8567428675647859,1920.6534373760223,0.4451522435897436
3.0,0.7714970906071099,1773.4200276136398,0.4731971153846154
4.0,0.7099199587643813,1658.1222190856934,0.48982371794871793
5.0,0.6649973445577944,1567.0876301527023,0.5034455128205129
6.0,0.6293922382514395,1496.3730107545853,0.5120592948717949
7.0,0.6024741136180114,1440.2400856018066,0.5187099358974359
8.0,0.5801051829831945,1394.9507434368134,0.5254807692307693
9.0,0.5623271004233259,1357.9810165166855,0.5299679487179487
10.0,0.5467948384520165,1327.7373883724213,0.5348958333333333
11.0,0.5326219376339706,1302.3989548683167,0.5382211538461539
12.0,0.5219883343404583,1281.2100882530212,0.5420272435897436
13.0,0.5113503401113326,1263.083102464676,0.544551282051282
14.0,0.5031309597248381,1246.2499302625656,0.5482371794871795
15.0,0.495374214710538,1232.690347313881,0.5518830128205128
16.0,0.48976740544582925,1221.3522232174873,0.5522435897435898
17.0,0.4817835411838032,1210.2096880674362,0.5563701923076924
18.0,0.4775801685179928,1200.5714344382286,0.5576522435897436
19.0,0.47150842843907376,1191.4104259610176,0.5602564102564103
20.0,0.46504772446729264,1182.9444373250008,0.5618189102564103
21.0,0.46185752454493145,1175.4588550329208,0.5639423076923077
22.0,0.4586625882269978,1168.8898575901985,0.5647035256410257
23.0,0.45144342461935333,1163.2575789690018,0.5665464743589743
24.0,0.44780449081464807,1157.2608689069748,0.5680689102564103
25.0,0.44362881290506045,1152.802556335926,0.5681089743589743
26.0,0.43911404339927046,1145.9027455449104,0.5703926282051283
27.0,0.43630305818800513,1138.1815612316132,0.5731971153846154
28.0,0.43159590400251246,1132.8876878619194,0.5748397435897435
29.0,0.42915731176899535,1128.6761914491653,0.5756810897435898
30.0,0.4255307121224785,1125.1722488999367,0.575360576923077
31.0,0.42208610754594383,1119.616145312786,0.5761217948717948
32.0,0.41889951624900684,1117.9753638505936,0.5754807692307692
33.0,0.415428143066231,1111.8393185138702,0.5786057692307692
34.0,0.4129067612454857,1107.3256495594978,0.5801282051282052
35.0,0.4093641743970446,1102.6005423069,0.5822516025641026
36.0,0.4060781946744128,1098.5831897258759,0.5836939102564103
37.0,0.4040540846721712,1095.650768816471,0.5844951923076923
38.0,0.4009770939820237,1090.6997144818306,0.5855769230769231
39.0,0.3988963943732383,1086.7935306429863,0.5875801282051282
40.0,0.39518839650464793,1080.9027068018913,0.5899439102564102
41.0,0.3928905611658635,1080.886318385601,0.5903846153846154
42.0,0.3913058703340613,1076.036641895771,0.5930288461538461
43.0,0.3888836920055111,1074.4152032732964,0.5943910256410256
44.0,0.3854099843318856,1070.1583250164986,0.5951522435897436
45.0,0.3833748157335971,1063.8462241888046,0.5975560897435898
46.0,0.3794158484733731,1062.336931347847,0.5979567307692307
47.0,0.3776703325099385,1059.1723766326904,0.6
48.0,0.3760299084814794,1056.1671602129936,0.6011618589743589
49.0,0.37255585192924306,1051.2612857818604,0.6032852564102564
50.0,0.3698495857760383,1047.5284593105316,0.6042467948717949
51.0,0.36822109384229884,1045.3343126773834,0.6047275641025641
52.0,0.36630088170974473,1044.2023121118546,0.6059294871794871
53.0,0.36381523597324955,1039.430600821972,0.6074519230769231
54.0,0.361412973766538,1035.9420182704926,0.6076923076923076
55.0,0.360730784213875,1036.1615952253342,0.6077323717948718
56.0,0.3582385891644188,1032.5132859945297,0.6099759615384616
57.0,0.35605865664597103,1027.8764863014221,0.6118189102564102
58.0,0.35347160200172867,1024.2052776813507,0.6132612179487179
59.0,0.35089461918256926,1020.9888674616814,0.6152644230769231
