Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.8553226577422904,2480.1598806381226,0.12267628205128205
1.0,0.679594650864413,2357.3447999954224,0.20865384615384616
2.0,0.6068623946546281,2246.687667131424,0.25785256410256413
3.0,0.5580356328215271,2150.126790046692,0.28509615384615383
4.0,0.5218972133935434,2065.350001811981,0.3159455128205128
5.0,0.4931745089034216,1992.9777069091797,0.3339342948717949
6.0,0.46813932192708235,1929.6417546272278,0.3518830128205128
7.0,0.4477634635315661,1875.0903470516205,0.36630608974358975
8.0,0.43025776298433543,1828.4530282020569,0.3778846153846154
9.0,0.41667593812365616,1786.5480766296387,0.3881810897435897
10.0,0.4043854360981498,1750.5943930149078,0.39479166666666665
11.0,0.39366100993298403,1718.1675157546997,0.40116185897435896
12.0,0.3842286282767519,1691.1781141757965,0.4060096153846154
13.0,0.37431230196781484,1666.9935156106949,0.4113782051282051
14.0,0.36671952121717427,1645.9068266153336,0.4141426282051282
15.0,0.36223963124873704,1626.4271206855774,0.41798878205128204
16.0,0.354651814958511,1608.5548522472382,0.42283653846153846
17.0,0.34970755868497144,1593.9129234552383,0.4251602564102564
18.0,0.3442205176418738,1581.1734311580658,0.42620192307692306
19.0,0.33980214237453654,1568.7648199796677,0.42772435897435895
20.0,0.33445036690876323,1556.6768290996552,0.4310496794871795
21.0,0.331763804097704,1546.3900997638702,0.43185096153846153
22.0,0.3282722219488409,1537.484674334526,0.43369391025641024
23.0,0.3254700545956979,1528.041665673256,0.4354967948717949
24.0,0.32064622115378627,1520.9656746387482,0.43697916666666664
25.0,0.3195294413646695,1513.5819565057755,0.43810096153846156
26.0,0.3153262921956744,1506.1689970493317,0.4399439102564103
27.0,0.3134676441836317,1500.7501184940338,0.43930288461538464
28.0,0.3102829758879722,1494.6402175426483,0.4406650641025641
29.0,0.3086839367802803,1488.5226529836655,0.4423878205128205
30.0,0.30775550145080205,1483.8582874536514,0.4421073717948718
31.0,0.3041037540469209,1478.618085384369,0.4441105769230769
32.0,0.30177424724721474,1474.3806354999542,0.4436698717948718
33.0,0.3004458082656372,1469.9784775972366,0.444551282051282
34.0,0.29884610909199605,1466.0229930877686,0.44559294871794874
35.0,0.29619049565910444,1461.6282252073288,0.44727564102564105
36.0,0.2933030706286323,1457.5419976711273,0.44919871794871796
37.0,0.2921290562237598,1454.344208598137,0.4498798076923077
38.0,0.2910835490919912,1451.0030876398087,0.4504407051282051
39.0,0.2892585149332114,1447.451683998108,0.45140224358974357
40.0,0.288110252870087,1444.7221946716309,0.45032051282051283
41.0,0.2861142002489854,1441.7461270093918,0.45252403846153844
42.0,0.2838379536346429,1439.181553721428,0.45260416666666664
43.0,0.2835215089637953,1435.981783747673,0.45508814102564105
44.0,0.2818606539325735,1434.2878621816635,0.453886217948718
45.0,0.27971316383538647,1431.2296812534332,0.4549679487179487
46.0,0.27904479231932344,1428.6857731342316,0.4575721153846154
47.0,0.27754429933450314,1426.283053636551,0.45701121794871796
48.0,0.27711134948070354,1424.7429549694061,0.45701121794871796
49.0,0.2741635587090297,1421.9352586269379,0.457411858974359
50.0,0.27501342490919756,1419.8099524974823,0.45877403846153847
51.0,0.27303131821478255,1416.4489032030106,0.46145833333333336
52.0,0.2733909106953758,1414.4462531805038,0.46165865384615384
53.0,0.27022069870296983,1413.0058422088623,0.461338141025641
54.0,0.26898128937347193,1410.7781810760498,0.4625801282051282
55.0,0.26857092378994324,1408.886463522911,0.4635416666666667
56.0,0.2671017763434149,1407.9765809774399,0.4630208333333333
57.0,0.26588434927297216,1405.231895685196,0.4647035256410256
58.0,0.2662691639968917,1403.7177298069,0.46486378205128204
59.0,0.26402240538725186,1402.1508175134659,0.46646634615384613
