Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.48399625538414853,2442.5390026569366,0.05372596153846154
1.0,0.3733059253484875,2292.8840594291687,0.11903044871794871
2.0,0.3355030331581641,2180.646243095398,0.15877403846153845
3.0,0.3127122799853305,2104.3285217285156,0.17720352564102565
4.0,0.2951239639577633,2055.042683362961,0.19463141025641026
5.0,0.28234060694146546,2020.0551228523254,0.2127804487179487
6.0,0.2719220700027507,2000.4998351335526,0.2251201923076923
7.0,0.2642156467895099,1986.7725085020065,0.23241185897435898
8.0,0.25540659583323255,1983.709083557129,0.23525641025641025
9.0,0.24976910800878221,1969.9729622602463,0.2421073717948718
10.0,0.24482332000951426,1972.4211966991425,0.24286858974358974
11.0,0.2409882679095559,1969.5320848226547,0.24575320512820512
12.0,0.23658619522695848,1960.0572191476822,0.2481169871794872
13.0,0.23204467138107343,1944.8898096084595,0.25264423076923076
14.0,0.22785129754924838,1931.3720209598541,0.2581330128205128
15.0,0.22478740586760482,1916.487231850624,0.2618589743589744
16.0,0.2216801144933755,1898.6254312992096,0.2668669871794872
17.0,0.21831922610041243,1882.6716398000717,0.2701522435897436
18.0,0.21545544410654094,1859.4899619817734,0.27888621794871793
19.0,0.21215596683404223,1846.0340106487274,0.2811698717948718
20.0,0.2093520519398021,1825.067588210106,0.2876602564102564
21.0,0.20602615856853107,1805.136799454689,0.29238782051282053
22.0,0.20358852686886617,1783.4147344827652,0.29915865384615387
23.0,0.19983107356198773,1764.2994569540024,0.30404647435897436
24.0,0.19850803328860042,1746.8324571847916,0.3109375
25.0,0.1953961310978395,1727.5734658241272,0.31598557692307694
26.0,0.1930162025997449,1704.9415994882584,0.32395833333333335
27.0,0.1907534875215456,1693.1522434949875,0.328525641025641
28.0,0.18872527969022335,1671.7926490306854,0.33645833333333336
29.0,0.18555367745952586,1659.163302063942,0.33810096153846153
30.0,0.18406411595995992,1647.8235486745834,0.3434294871794872
31.0,0.1822292972983386,1637.2240462303162,0.3452323717948718
32.0,0.1805074147128292,1629.8111389875412,0.34599358974358974
33.0,0.17920292390364267,1621.486687541008,0.34919871794871793
34.0,0.17697226856413711,1608.0302823781967,0.3528044871794872
35.0,0.17544792071428128,1595.0408289432526,0.3576121794871795
36.0,0.17391922189653222,1576.4272832870483,0.36506410256410254
37.0,0.1725806208122491,1565.8517450094223,0.3691907051282051
38.0,0.17067448604538885,1552.691454410553,0.3737580128205128
39.0,0.16778828306598892,1552.7782653570175,0.37512019230769234
40.0,0.1685783620932806,1547.9795044660568,0.3731570512820513
41.0,0.1677352793596524,1540.963980436325,0.3764423076923077
42.0,0.1649546265650889,1527.8242921829224,0.38369391025641025
43.0,0.16420138185035732,1517.9320253133774,0.3868589743589744
44.0,0.16295859013832473,1511.820504784584,0.39142628205128205
45.0,0.16171100683095557,1498.5342223644257,0.3947516025641026
46.0,0.1596509644111511,1495.8937838077545,0.39563301282051283
47.0,0.1596616698358157,1486.2466102838516,0.3975160256410256
48.0,0.15863041303664913,1488.148382782936,0.3954326923076923
49.0,0.1572319829424806,1477.5360491275787,0.39855769230769234
50.0,0.15559474415660213,1483.0963661670685,0.39795673076923077
51.0,0.156034505050303,1477.8270248174667,0.4002804487179487
52.0,0.1547517616853162,1470.715418934822,0.4043269230769231
53.0,0.15400344912872707,1454.2164734601974,0.4112179487179487
54.0,0.1542408890820913,1447.4777566194534,0.4159054487179487
55.0,0.15215008477422362,1442.5525594949722,0.41626602564102566
56.0,0.1508989327728939,1442.5045897960663,0.41418269230769234
57.0,0.15086953155271782,1437.4718706607819,0.41786858974358976
58.0,0.15034408527341506,1429.6842095851898,0.42135416666666664
59.0,0.14973697803570074,1426.3712931871414,0.4203125
