Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,0.49188509301874644,2416.4176919460297,0.09579326923076924
1.0,0.3742966433591953,2277.8600940704346,0.16129807692307693
2.0,0.338132563592755,2182.2930352687836,0.1918669871794872
3.0,0.31522637727862945,2117.4837503433228,0.20825320512820514
4.0,0.29681669338334205,2071.078088760376,0.22111378205128204
5.0,0.2851180132857065,2041.3137699365616,0.22732371794871795
6.0,0.2747438256570847,2017.5461052656174,0.23373397435897436
7.0,0.26652000256164404,2003.0156607627869,0.2387019230769231
8.0,0.2598831063753054,1992.3660670518875,0.2420673076923077
9.0,0.25297380409775605,1973.974392414093,0.24887820512820513
10.0,0.248000441371068,1964.1275305747986,0.2498798076923077
11.0,0.24468877569066957,1944.7371612787247,0.2565705128205128
12.0,0.23747719456368038,1928.6017266511917,0.2592548076923077
13.0,0.23408413109857082,1914.9306814670563,0.2618589743589744
14.0,0.2307549333298347,1906.9847642183304,0.2641025641025641
15.0,0.22667516324355588,1885.2471725940704,0.2715945512820513
16.0,0.22361723626632202,1874.8592689037323,0.27455929487179487
17.0,0.2194705735944347,1850.690365076065,0.28052884615384616
18.0,0.2172555268294667,1831.548093676567,0.289463141025641
19.0,0.21242864449357446,1817.3144245147705,0.2919871794871795
20.0,0.21079525567057605,1799.0426816940308,0.29747596153846156
21.0,0.2077864237728598,1783.3917450904846,0.30244391025641026
22.0,0.2049558115807561,1767.1226511001587,0.3096554487179487
23.0,0.20256436752129134,1758.4756089448929,0.3078125
24.0,0.20073424761320247,1739.8321243524551,0.316025641025641
25.0,0.19747063449799762,1726.9593787193298,0.32027243589743587
26.0,0.19624245048859,1709.194253206253,0.3254407051282051
27.0,0.19339112320136298,1695.8107463121414,0.3294471153846154
28.0,0.1911416480610826,1678.0240782499313,0.33697916666666666
29.0,0.18931885373572432,1666.6626603603363,0.3416666666666667
30.0,0.1862811543130286,1658.1448512077332,0.3438301282051282
31.0,0.1851961429944456,1646.777358531952,0.3467147435897436
32.0,0.1843083874475308,1633.4145773649216,0.35244391025641025
33.0,0.1807855845705397,1619.65957570076,0.35857371794871795
34.0,0.18043718900129618,1611.2629680633545,0.35889423076923077
35.0,0.17963341541043415,1596.904502749443,0.3659054487179487
36.0,0.17684448409642026,1583.474305987358,0.37103365384615383
37.0,0.17475191356635442,1572.7210146188736,0.3764823717948718
38.0,0.17241222586564345,1561.0238159894943,0.3792067307692308
39.0,0.17189603195483016,1552.3072183132172,0.3840544871794872
40.0,0.1701953415991448,1539.8639171123505,0.38705929487179486
41.0,0.16832136495925215,1529.9797582626343,0.39142628205128205
42.0,0.1669082599173198,1520.23792719841,0.3946714743589744
43.0,0.16587091702699566,1509.728166937828,0.39799679487179485
44.0,0.16428101586777333,1498.8927075862885,0.40236378205128204
45.0,0.1628636151235248,1493.3198994398117,0.40360576923076924
46.0,0.16201465600547268,1483.4167540073395,0.40889423076923076
47.0,0.16119375350031834,1474.2188465595245,0.41169871794871793
48.0,0.15916541471447576,1464.4610978364944,0.41466346153846156
49.0,0.15842340792962056,1452.3638908863068,0.421474358974359
50.0,0.1562887723435011,1446.8017324209213,0.4256410256410256
51.0,0.15673779107288768,1440.4878355264664,0.4284455128205128
52.0,0.15520111235281844,1436.8159185647964,0.4277644230769231
53.0,0.15268797647595855,1431.1656650304794,0.4306891025641026
54.0,0.15334432280867336,1416.840579509735,0.43846153846153846
55.0,0.15124795488922804,1413.93812251091,0.4374198717948718
56.0,0.14980548955245251,1407.9841569662094,0.4407051282051282
57.0,0.14940774038558877,1403.9159697294235,0.4427083333333333
58.0,0.14823234226604273,1399.0915886163712,0.44419070512820513
59.0,0.1475824934853235,1393.207629442215,0.44803685897435896
