Round,TrainingLoss,ValidationLoss,ValidationAccuracy
0.0,1.707753468572085,2187.7403666973114,0.3953926282051282
1.0,1.2894115851893937,1842.4106254577637,0.5145432692307692
2.0,1.0850978803909472,1593.7521920204163,0.5489182692307693
3.0,0.9612233397508215,1426.2620542049408,0.5667467948717949
4.0,0.8808099415916945,1313.2789939641953,0.5805288461538461
5.0,0.8288519109045374,1236.1838505268097,0.5884214743589744
6.0,0.7889316701599755,1181.1494227647781,0.5962740384615385
7.0,0.7611597436345945,1141.3556212186813,0.6030448717948718
8.0,0.7371892962457497,1111.8410999178886,0.6070913461538462
9.0,0.7200629203283414,1086.6781374812126,0.6124599358974359
10.0,0.7048827130346852,1066.6655426621437,0.6175080128205128
11.0,0.6928412727447227,1049.2882722616196,0.6217948717948718
12.0,0.6807921746255476,1035.5541105866432,0.6270432692307693
13.0,0.6713283067994037,1024.4426257014275,0.6294471153846154
14.0,0.6630633449123308,1012.0233326554298,0.6326121794871795
15.0,0.6537956954530452,1001.5732729434967,0.6361378205128205
16.0,0.645247222805745,992.3951742053032,0.639102564102564
17.0,0.6373308397084979,982.8485087752342,0.6422676282051282
18.0,0.6303797029004715,974.5134910941124,0.6448717948717949
19.0,0.6237905173158803,965.2176007032394,0.6489583333333333
20.0,0.6158960480297287,957.2529312968254,0.6516826923076923
21.0,0.6094738911226468,949.3597880601883,0.6540464743589743
22.0,0.603682618095506,942.2428634166718,0.6566907051282052
23.0,0.595233885344312,935.1009695529938,0.6598557692307693
24.0,0.5898653208795533,927.0088116526604,0.6633413461538461
25.0,0.5831890856229321,918.0958896875381,0.6661858974358974
26.0,0.5764720467268419,911.0936282873154,0.6682692307692307
27.0,0.5701606902771729,904.4871709942818,0.6724759615384616
28.0,0.5646327468346566,897.3523848056793,0.6736778846153846
29.0,0.5597023271942835,889.0965214371681,0.6768830128205128
30.0,0.5528370363325227,882.7374250888824,0.6799679487179487
31.0,0.5477463962785125,877.4834877252579,0.6814903846153846
32.0,0.540415694590726,870.959593474865,0.683213141025641
33.0,0.5350906081882383,861.7957797646523,0.6864983974358975
34.0,0.5306547163806179,854.1390357017517,0.689463141025641
35.0,0.5252908241074442,849.9330704212189,0.691786858974359
36.0,0.5200712829967946,843.1433513760567,0.6939102564102564
37.0,0.5148638348352208,835.5412902235985,0.6969150641025641
38.0,0.5088550420545652,830.5082945227623,0.6992387820512821
39.0,0.5043334224697512,825.88545358181,0.6991987179487179
40.0,0.5011897083600421,817.5909807085991,0.7040464743589744
41.0,0.4949011288818225,811.8904814124107,0.7056891025641026
42.0,0.49107319489787166,805.1378935575485,0.708613782051282
43.0,0.48649736096379287,801.0383450388908,0.7092948717948718
44.0,0.4815755991686691,796.7526310682297,0.7109775641025641
45.0,0.4764635720808549,791.2557590007782,0.7132211538461538
46.0,0.47329641125284466,785.1201771497726,0.7155048076923077
47.0,0.469218954205034,780.0532427430153,0.7173878205128205
48.0,0.4648362053567769,773.6395873427391,0.7203525641025641
49.0,0.4608707076379953,768.7998465001583,0.7221554487179487
50.0,0.45766723802789855,762.8723877668381,0.724599358974359
51.0,0.45373326138947084,759.365081846714,0.7240384615384615
52.0,0.4503607030663242,754.3440402150154,0.7261618589743589
53.0,0.44585980789711455,747.9647897481918,0.7295272435897436
54.0,0.44225142490581687,743.7545139789581,0.7310496794871795
55.0,0.4403336476574505,738.742097645998,0.7334535256410256
56.0,0.4366263518871766,734.8122303783894,0.7328926282051282
57.0,0.4327994062981066,731.6121751964092,0.735176282051282
58.0,0.4296992964466158,727.6720171570778,0.735897435897436
59.0,0.4260537937388409,723.5807488560677,0.7375801282051282
